Project_category,Species,SampleID,Project,Model,Groups,Drug,Drug_batch,Dosage,Dosage_unit,Gender,Birth_date,Arrival_date,Arrival_age_week,Collection_date,Age_week,Strain,Cage_num,Source,Feed_site,Batch1,Comment,Time_Point,Subject_add_X,Bacteria_16s,16s_lab,Metagenome,Metagenome_lab,Metabolism,Metabolism_lab,Immunity,Path
tumor,mice,18451-A,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+PD-1_5mpk,Vehicle,,0,,Female,,2020/7/29,5,2020/7/30,5,C57BL/6,12,Lingchang,Pengli,20200919-16S,抗生素前收集粪便,time1,X18451_A,y,Fengyuan,,,,,,
tumor,mice,18404-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,1,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18404_B,y,Fengyuan,,,,,,
tumor,mice,18405-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,1,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18405_B,y,Fengyuan,,,,,,
tumor,mice,18406-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,1,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18406_B,y,Fengyuan,,,,,,
tumor,mice,18407-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,1,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18407_B,y,Fengyuan,,,,,,
tumor,mice,18408-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,2,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18408_B,y,Fengyuan,,,,,,
tumor,mice,18409-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,2,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18409_B,y,Fengyuan,,,,,,
tumor,mice,18410-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,2,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18410_B,y,Fengyuan,,,,,,
tumor,mice,18455-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,2,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18455_B,y,Fengyuan,,,,,,
tumor,mice,18412-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,3,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18412_B,y,Fengyuan,,,,,,
tumor,mice,18413-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,3,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18413_B,y,Fengyuan,,,,,,
tumor,mice,18414-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,3,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18414_B,y,Fengyuan,,,,,,
tumor,mice,18415-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,3,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18415_B,y,Fengyuan,,,,,,
tumor,mice,18416-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,4,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18416_B,y,Fengyuan,,,,,,
tumor,mice,18417-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,4,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18417_B,y,Fengyuan,,,,,,
tumor,mice,18418-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,4,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18418_B,y,Fengyuan,,,,,,
tumor,mice,18419-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,4,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18419_B,y,Fengyuan,,,,,,
tumor,mice,18420-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,5,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18420_B,y,Fengyuan,,,,,,
tumor,mice,18421-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,5,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18421_B,y,Fengyuan,,,,,,
tumor,mice,18422-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,5,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18422_B,y,Fengyuan,,,,,,
tumor,mice,18423-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,5,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18423_B,y,Fengyuan,,,,,,
tumor,mice,18424-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,6,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18424_B,y,Fengyuan,,,,,,
tumor,mice,18425-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,6,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18425_B,y,Fengyuan,,,,,,
tumor,mice,18426-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,6,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18426_B,y,Fengyuan,,,,,,
tumor,mice,18427-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,6,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18427_B,y,Fengyuan,,,,,,
tumor,mice,18428-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,7,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18428_B,y,Fengyuan,,,,,,
tumor,mice,18429-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,7,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18429_B,y,Fengyuan,,,,,,
tumor,mice,18430-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,7,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18430_B,y,Fengyuan,,,,,,
tumor,mice,18431-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,7,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18431_B,y,Fengyuan,,,,,,
tumor,mice,18432-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,8,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18432_B,y,Fengyuan,,,,,,
tumor,mice,18433-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,8,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18433_B,y,Fengyuan,,,,,,
tumor,mice,18434-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,8,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18434_B,y,Fengyuan,,,,,,
tumor,mice,18435-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,8,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18435_B,y,Fengyuan,,,,,,
tumor,mice,18436-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,9,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18436_B,y,Fengyuan,,,,,,
tumor,mice,18437-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,9,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18437_B,y,Fengyuan,,,,,,
tumor,mice,18438-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,9,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18438_B,y,Fengyuan,,,,,,
tumor,mice,18439-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,9,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18439_B,y,Fengyuan,,,,,,
tumor,mice,18440-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,10,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18440_B,y,Fengyuan,,,,,,
tumor,mice,18441-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,10,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18441_B,y,Fengyuan,,,,,,
tumor,mice,18442-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,10,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18442_B,y,Fengyuan,,,,,,
tumor,mice,18443-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,10,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18443_B,y,Fengyuan,,,,,,
tumor,mice,18444-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,11,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18444_B,y,Fengyuan,,,,,,
tumor,mice,18445-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,11,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18445_B,y,Fengyuan,,,,,,
tumor,mice,18446-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,11,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18446_B,y,Fengyuan,,,,,,
tumor,mice,18447-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,11,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18447_B,y,Fengyuan,,,,,,
tumor,mice,18448-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,12,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18448_B,y,Fengyuan,,,,,,
tumor,mice,18449-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,12,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18449_B,y,Fengyuan,,,,,,
tumor,mice,18450-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,12,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18450_B,y,Fengyuan,,,,,,
tumor,mice,18451-B,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/7,6,C57BL/6,12,Lingchang,Pengli,20200919-16S,抗生素后到手术前收集粪便,time2,X18451_B,y,Fengyuan,,,,,,
tumor,mice,18404-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,1,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18404_C,y,Fengyuan,,,,,,
tumor,mice,18405-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,1,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18405_C,y,Fengyuan,,,,,,
tumor,mice,18406-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,1,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18406_C,y,Fengyuan,,,,,,
tumor,mice,18407-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,1,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18407_C,y,Fengyuan,,,,,,
tumor,mice,18408-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,2,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18408_C,y,Fengyuan,,,,,,
tumor,mice,18409-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,2,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18409_C,y,Fengyuan,,,,,,
tumor,mice,18410-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,2,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18410_C,y,Fengyuan,,,,,,
tumor,mice,18455-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,2,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18455_C,y,Fengyuan,,,,,,
tumor,mice,18412-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,3,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18412_C,y,Fengyuan,,,,,,
tumor,mice,18413-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,3,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18413_C,y,Fengyuan,,,,,,
tumor,mice,18414-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,3,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18414_C,y,Fengyuan,,,,,,
tumor,mice,18415-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,3,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18415_C,y,Fengyuan,,,,,,
tumor,mice,18416-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,4,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18416_C,y,Fengyuan,,,,,,
tumor,mice,18418-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,4,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18418_C,y,Fengyuan,,,,,,
tumor,mice,18419-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,4,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18419_C,y,Fengyuan,,,,,,
tumor,mice,18420-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,5,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18420_C,y,Fengyuan,,,,,,
tumor,mice,18421-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,5,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18421_C,y,Fengyuan,,,,,,
tumor,mice,18422-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,5,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18422_C,y,Fengyuan,,,,,,
tumor,mice,18423-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,5,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18423_C,y,Fengyuan,,,,,,
tumor,mice,18424-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,6,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18424_C,y,Fengyuan,,,,,,
tumor,mice,18425-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,6,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18425_C,y,Fengyuan,,,,,,
tumor,mice,18426-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,6,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18426_C,y,Fengyuan,,,,,,
tumor,mice,18427-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+NC_FMT+PD-1_5mpk,PD_1,717918D1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,6,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18427_C,y,Fengyuan,,,,,,
tumor,mice,18428-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,7,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18428_C,y,Fengyuan,,,,,,
tumor,mice,18429-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,7,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18429_C,y,Fengyuan,,,,,,
tumor,mice,18430-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,7,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18430_C,y,Fengyuan,,,,,,
tumor,mice,18431-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,7,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18431_C,y,Fengyuan,,,,,,
tumor,mice,18432-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,8,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18432_C,y,Fengyuan,,,,,,
tumor,mice,18433-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,8,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18433_C,y,Fengyuan,,,,,,
tumor,mice,18434-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,8,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18434_C,y,Fengyuan,,,,,,
tumor,mice,18435-C,ONC-2020-CO-018,Hepa1_6_NC,NC/ABX+KO_FMT+IgG2a_5mpk,IgG2a,654817O1,5,mpk,Female,,2020/7/29,5,2020/8/14,7,C57BL/6,8,Lingchang,Pengli,20200919-16S,手术后不给抗生素，粪菌移植(一周3次)，实验结束前收集粪便,time3,X18435_C,y,Fengyuan,,,,,,
