Project_category,Species,SampleID,Project,Model,Groups,Drug,Drug_batch,Dosage,Dosage_unit,Gender,Birth_date,Arrival_date,Arrival_age_week,Collection_date,Age_week,Strain,Cage_num,Source,Feed_site,Batch1,Comment,Time_Point,Subject_add_X,Bacteria_16s,16s_lab,Metagenome,Metagenome_lab,Metabolism,Metabolism_lab,Immunity,Path
tumor,mice,16911,ONC-2020-001,Panc02,,JG6,JG6-2017-04,75,mpk,Female,,,5,2020/3/11,,C57BL/6,3,Lingchang,Pengli,20200414-16s,,,X16911,y,Fengyuan,,,,,,
tumor,mice,16916,ONC-2020-001,Panc02,,JG6,JG6-2017-04,75,mpk,Female,,,5,2020/3/11,,C57BL/6,4,Lingchang,Pengli,20200414-16s,,,X16916,y,Fengyuan,,,,,,
tumor,mice,16922,ONC-2020-001,Panc02,,JG6,JG6-2017-04,75,mpk,Female,,,5,2020/3/11,,C57BL/6,4,Lingchang,Pengli,20200414-16s,,,X16922,y,Fengyuan,,,,,,
tumor,mice,16956,ONC-2020-001,Panc02,,JG6,JG6-2017-04,75,mpk,Female,,,5,2020/3/11,,C57BL/6,4,Lingchang,Pengli,20200414-16s,,,X16956,y,Fengyuan,,,,,,
tumor,mice,16960,ONC-2020-001,Panc02,,JG6,JG6-2017-04,75,mpk,Female,,,5,2020/3/11,,C57BL/6,4,Lingchang,Pengli,20200414-16s,,,X16960,y,Fengyuan,,,,,,
tumor,mice,16879,ONC-2020-001,Panc02,,GV009,GV009201902,125,mpk,Female,,,5,2020/3/11,,C57BL/6,5,Lingchang,Pengli,20200414-16s,,,X16879,y,Fengyuan,,,,,,
tumor,mice,16883,ONC-2020-001,Panc02,,GV009,GV009201902,125,mpk,Female,,,5,2020/3/11,,C57BL/6,5,Lingchang,Pengli,20200414-16s,,,X16883,y,Fengyuan,,,,,,
tumor,mice,16895,ONC-2020-001,Panc02,,GV009,GV009201902,125,mpk,Female,,,5,2020/3/11,,C57BL/6,5,Lingchang,Pengli,20200414-16s,,,X16895,y,Fengyuan,,,,,,
tumor,mice,16912,ONC-2020-001,Panc02,,GV009,GV009201902,125,mpk,Female,,,5,2020/3/11,,C57BL/6,5,Lingchang,Pengli,20200414-16s,,,X16912,y,Fengyuan,,,,,,
tumor,mice,16926,ONC-2020-001,Panc02,,GV009,GV009201902,125,mpk,Female,,,5,2020/3/11,,C57BL/6,6,Lingchang,Pengli,20200414-16s,,,X16926,y,Fengyuan,,,,,,
tumor,mice,16940,ONC-2020-001,Panc02,,GV009,GV009201902,125,mpk,Female,,,5,2020/3/11,,C57BL/6,6,Lingchang,Pengli,20200414-16s,,,X16940,y,Fengyuan,,,,,,
tumor,mice,16941,ONC-2020-001,Panc02,,GV009,GV009201902,125,mpk,Female,,,5,2020/3/11,,C57BL/6,6,Lingchang,Pengli,20200414-16s,,,X16941,y,Fengyuan,,,,,,
tumor,mice,16893,ONC-2020-001,Panc02,,GEM,D1124A,75,mpk,Female,,,5,2020/3/11,,C57BL/6,7,Lingchang,Pengli,20200414-16s,,,X16893,y,Fengyuan,,,,,,
tumor,mice,16914,ONC-2020-001,Panc02,,GEM,D1124A,75,mpk,Female,,,5,2020/3/11,,C57BL/6,7,Lingchang,Pengli,20200414-16s,,,X16914,y,Fengyuan,,,,,,
tumor,mice,16930,ONC-2020-001,Panc02,,GEM,D1124A,75,mpk,Female,,,5,2020/3/11,,C57BL/6,8,Lingchang,Pengli,20200414-16s,,,X16930,y,Fengyuan,,,,,,
tumor,mice,16947,ONC-2020-001,Panc02,,GEM,D1124A,75,mpk,Female,,,5,2020/3/11,,C57BL/6,8,Lingchang,Pengli,20200414-16s,,,X16947,y,Fengyuan,,,,,,
tumor,mice,16917,ONC-2020-001,Panc02,,GEM/JG6,D1124A/JG6-2017-04,75/75,mpk/mpk,Female,,,5,2020/3/11,,C57BL/6,10,Lingchang,Pengli,20200414-16s,,,X16917,y,Fengyuan,,,,,,
tumor,mice,16918,ONC-2020-001,Panc02,,GEM/JG6,D1124A/JG6-2017-04,75/75,mpk/mpk,Female,,,5,2020/3/11,,C57BL/6,10,Lingchang,Pengli,20200414-16s,,,X16918,y,Fengyuan,,,,,,
tumor,mice,16923,ONC-2020-001,Panc02,,GEM/JG6,D1124A/JG6-2017-04,75/75,mpk/mpk,Female,,,5,2020/3/11,,C57BL/6,10,Lingchang,Pengli,20200414-16s,,,X16923,y,Fengyuan,,,,,,
tumor,mice,16924,ONC-2020-001,Panc02,,GEM/GV009,D1124A/GV009201902,75/125,mpk/mpk,Female,,,5,2020/3/11,,C57BL/6,12,Lingchang,Pengli,20200414-16s,,,X16924,y,Fengyuan,,,,,,
tumor,mice,16938,ONC-2020-001,Panc02,,GEM/GV009,D1124A/GV009201902,75/125,mpk/mpk,Female,,,5,2020/3/11,,C57BL/6,12,Lingchang,Pengli,20200414-16s,,,X16938,y,Fengyuan,,,,,,
tumor,mice,16952,ONC-2020-001,Panc02,,GEM/GV009,D1124A/GV009201902,75/125,mpk/mpk,Female,,,5,2020/3/11,,C57BL/6,12,Lingchang,Pengli,20200414-16s,,,X16952,y,Fengyuan,,,,,,
tumor,mice,16953,ONC-2020-001,Panc02,,GEM/GV009,D1124A/GV009201902,75/125,mpk/mpk,Female,,,5,2020/3/11,,C57BL/6,12,Lingchang,Pengli,20200414-16s,,,X16953,y,Fengyuan,,,,,,
tumor,mice,17027,ONC-2020-009,Hepa1_6_orthotopic,,Vehicle,,0,,Female,,,5,2020/3/26,,C57BL/6,1,Lingchang,Pengli,20200414-16s,,,X17027,y,Fengyuan,,,,,,
tumor,mice,17028,ONC-2020-009,Hepa1_6_orthotopic,,Vehicle,,0,,Female,,,5,2020/3/26,,C57BL/6,1,Lingchang,Pengli,20200414-16s,,,X17028,y,Fengyuan,,,,,,
tumor,mice,17029,ONC-2020-009,Hepa1_6_orthotopic,,Vehicle,,0,,Female,,,5,2020/3/26,,C57BL/6,1,Lingchang,Pengli,20200414-16s,,,X17029,y,Fengyuan,,,,,,
tumor,mice,17036,ONC-2020-009,Hepa1_6_orthotopic,,GV009,GV009201902,125,mpk,Female,,,5,2020/3/26,,C57BL/6,2,Lingchang,Pengli,20200414-16s,,,X17036,y,Fengyuan,,,,,,
tumor,mice,17037,ONC-2020-009,Hepa1_6_orthotopic,,GV009,GV009201902,125,mpk,Female,,,5,2020/3/26,,C57BL/6,2,Lingchang,Pengli,20200414-16s,,,X17037,y,Fengyuan,,,,,,
tumor,mice,17038,ONC-2020-009,Hepa1_6_orthotopic,,GV009,GV009201902,125,mpk,Female,,,5,2020/3/26,,C57BL/6,2,Lingchang,Pengli,20200414-16s,,,X17038,y,Fengyuan,,,,,,
tumor,mice,17072,ONC-2020-009,Hepa1_6_orthotopic,,IgG2a,716718O1,5,mpk,Female,,,5,2020/3/26,,C57BL/6,3,Lingchang,Pengli,20200414-16s,,,X17072,y,Fengyuan,,,,,,
tumor,mice,17073,ONC-2020-009,Hepa1_6_orthotopic,,IgG2a,716718O1,5,mpk,Female,,,5,2020/3/26,,C57BL/6,3,Lingchang,Pengli,20200414-16s,,,X17073,y,Fengyuan,,,,,,
tumor,mice,17074,ONC-2020-009,Hepa1_6_orthotopic,,IgG2a,716718O1,5,mpk,Female,,,5,2020/3/26,,C57BL/6,3,Lingchang,Pengli,20200414-16s,,,X17074,y,Fengyuan,,,,,,
tumor,mice,17063,ONC-2020-009,Hepa1_6_orthotopic,,PD1,717918D1,5,mpk,Female,,,5,2020/3/26,,C57BL/6,4,Lingchang,Pengli,20200414-16s,,,X17063,y,Fengyuan,,,,,,
tumor,mice,17064,ONC-2020-009,Hepa1_6_orthotopic,,PD1,717918D1,5,mpk,Female,,,5,2020/3/26,,C57BL/6,4,Lingchang,Pengli,20200414-16s,,,X17064,y,Fengyuan,,,,,,
tumor,mice,17065,ONC-2020-009,Hepa1_6_orthotopic,,PD1,717918D1,5,mpk,Female,,,5,2020/3/26,,C57BL/6,4,Lingchang,Pengli,20200414-16s,,,X17065,y,Fengyuan,,,,,,
tumor,mice,17054,ONC-2020-009,Hepa1_6_orthotopic,,MS275,S1053,5,mpk,Female,,,5,2020/3/26,,C57BL/6,5,Lingchang,Pengli,20200414-16s,,,X17054,y,Fengyuan,,,,,,
tumor,mice,17055,ONC-2020-009,Hepa1_6_orthotopic,,MS275,S1053,5,mpk,Female,,,5,2020/3/26,,C57BL/6,5,Lingchang,Pengli,20200414-16s,,,X17055,y,Fengyuan,,,,,,
tumor,mice,17056,ONC-2020-009,Hepa1_6_orthotopic,,MS275,S1053,5,mpk,Female,,,5,2020/3/26,,C57BL/6,5,Lingchang,Pengli,20200414-16s,,,X17056,y,Fengyuan,,,,,,
tumor,mice,17045,ONC-2020-009,Hepa1_6_orthotopic,,SAHA,S0807A,100,mpk,Female,,,5,2020/3/26,,C57BL/6,6,Lingchang,Pengli,20200414-16s,,,X17045,y,Fengyuan,,,,,,
tumor,mice,17046,ONC-2020-009,Hepa1_6_orthotopic,,SAHA,S0807A,100,mpk,Female,,,5,2020/3/26,,C57BL/6,6,Lingchang,Pengli,20200414-16s,,,X17046,y,Fengyuan,,,,,,
tumor,mice,17047,ONC-2020-009,Hepa1_6_orthotopic,,SAHA,S0807A,100,mpk,Female,,,5,2020/3/26,,C57BL/6,6,Lingchang,Pengli,20200414-16s,,,X17047,y,Fengyuan,,,,,,
tumor,mice,17060,ONC-2020-009,Hepa1_6_orthotopic,,PD1/GV009,717918D1/GV009201902,5/125,mpk/mpk,Female,,,5,2020/3/26,,C57BL/6,7,Lingchang,Pengli,20200414-16s,,,X17060,y,Fengyuan,,,,,,
tumor,mice,17061,ONC-2020-009,Hepa1_6_orthotopic,,PD1/GV009,717918D1/GV009201902,5/125,mpk/mpk,Female,,,5,2020/3/26,,C57BL/6,7,Lingchang,Pengli,20200414-16s,,,X17061,y,Fengyuan,,,,,,
tumor,mice,17062,ONC-2020-009,Hepa1_6_orthotopic,,PD1/GV009,717918D1/GV009201902,5/125,mpk/mpk,Female,,,5,2020/3/26,,C57BL/6,7,Lingchang,Pengli,20200414-16s,,,X17062,y,Fengyuan,,,,,,
tumor,mice,17024,ONC-2020-009,Hepa1_6_orthotopic,,MS275/GV009,S1053/GV009201902,5/125,mpk/mpk,Female,,,5,2020/3/26,,C57BL/6,8,Lingchang,Pengli,20200414-16s,,,X17024,y,Fengyuan,,,,,,
tumor,mice,17025,ONC-2020-009,Hepa1_6_orthotopic,,MS275/GV009,S1053/GV009201902,5/125,mpk/mpk,Female,,,5,2020/3/26,,C57BL/6,8,Lingchang,Pengli,20200414-16s,,,X17025,y,Fengyuan,,,,,,
tumor,mice,17026,ONC-2020-009,Hepa1_6_orthotopic,,MS275/GV009,S1053/GV009201902,5/125,mpk/mpk,Female,,,5,2020/3/26,,C57BL/6,8,Lingchang,Pengli,20200414-16s,,,X17026,y,Fengyuan,,,,,,
tumor,mice,17039,ONC-2020-009,Hepa1_6_orthotopic,,SAHA/GV009,S0807A/GV009201902,100/125,mpk/mpk,Female,,,5,2020/3/26,,C57BL/6,9,Lingchang,Pengli,20200414-16s,,,X17039,y,Fengyuan,,,,,,
tumor,mice,17040,ONC-2020-009,Hepa1_6_orthotopic,,SAHA/GV009,S0807A/GV009201902,100/125,mpk/mpk,Female,,,5,2020/3/26,,C57BL/6,9,Lingchang,Pengli,20200414-16s,,,X17040,y,Fengyuan,,,,,,
tumor,mice,17041,ONC-2020-009,Hepa1_6_orthotopic,,SAHA/GV009,S0807A/GV009201902,100/125,mpk/mpk,Female,,,5,2020/3/26,,C57BL/6,9,Lingchang,Pengli,20200414-16s,,,X17041,y,Fengyuan,,,,,,
tumor,mice,17075,ONC-2020-009,Hepa1_6_orthotopic,,Vehicle,,0,,Female,,,5,2020/3/27,,C57BL/6,1,Lingchang,Pengli,20200414-16s,,,X17075,y,Fengyuan,,,,,,
tumor,mice,17076,ONC-2020-009,Hepa1_6_orthotopic,,Vehicle,,0,,Female,,,5,2020/3/27,,C57BL/6,1,Lingchang,Pengli,20200414-16s,,,X17076,y,Fengyuan,,,,,,
tumor,mice,17077,ONC-2020-009,Hepa1_6_orthotopic,,GV009,GV009201902,125,mpk,Female,,,5,2020/3/27,,C57BL/6,2,Lingchang,Pengli,20200414-16s,,,X17077,y,Fengyuan,,,,,,
tumor,mice,17078,ONC-2020-009,Hepa1_6_orthotopic,,GV009,GV009201902,125,mpk,Female,,,5,2020/3/27,,C57BL/6,2,Lingchang,Pengli,20200414-16s,,,X17078,y,Fengyuan,,,,,,
tumor,mice,17079,ONC-2020-009,Hepa1_6_orthotopic,,IgG2a,716718O1,5,mpk,Female,,,5,2020/3/27,,C57BL/6,3,Lingchang,Pengli,20200414-16s,,,X17079,y,Fengyuan,,,,,,
tumor,mice,17080,ONC-2020-009,Hepa1_6_orthotopic,,IgG2a,716718O1,5,mpk,Female,,,5,2020/3/27,,C57BL/6,3,Lingchang,Pengli,20200414-16s,,,X17080,y,Fengyuan,,,,,,
tumor,mice,17081,ONC-2020-009,Hepa1_6_orthotopic,,PD1,717918D1,5,mpk,Female,,,5,2020/3/27,,C57BL/6,4,Lingchang,Pengli,20200414-16s,,,X17081,y,Fengyuan,,,,,,
tumor,mice,17082,ONC-2020-009,Hepa1_6_orthotopic,,PD1,717918D1,5,mpk,Female,,,5,2020/3/27,,C57BL/6,4,Lingchang,Pengli,20200414-16s,,,X17082,y,Fengyuan,,,,,,
tumor,mice,17083,ONC-2020-009,Hepa1_6_orthotopic,,MS275,S1053,5,mpk,Female,,,5,2020/3/27,,C57BL/6,5,Lingchang,Pengli,20200414-16s,,,X17083,y,Fengyuan,,,,,,
tumor,mice,17084,ONC-2020-009,Hepa1_6_orthotopic,,MS275,S1053,5,mpk,Female,,,5,2020/3/27,,C57BL/6,5,Lingchang,Pengli,20200414-16s,,,X17084,y,Fengyuan,,,,,,
tumor,mice,17085,ONC-2020-009,Hepa1_6_orthotopic,,SAHA,S0807A,100,mpk,Female,,,5,2020/3/27,,C57BL/6,6,Lingchang,Pengli,20200414-16s,,,X17085,y,Fengyuan,,,,,,
tumor,mice,17086,ONC-2020-009,Hepa1_6_orthotopic,,SAHA,S0807A,100,mpk,Female,,,5,2020/3/27,,C57BL/6,6,Lingchang,Pengli,20200414-16s,,,X17086,y,Fengyuan,,,,,,
tumor,mice,17087,ONC-2020-009,Hepa1_6_orthotopic,,PD1/GV009,717918D1/GV009201902,5/125,mpk/mpk,Female,,,5,2020/3/27,,C57BL/6,7,Lingchang,Pengli,20200414-16s,,,X17087,y,Fengyuan,,,,,,
tumor,mice,17088,ONC-2020-009,Hepa1_6_orthotopic,,PD1/GV009,717918D1/GV009201902,5/125,mpk/mpk,Female,,,5,2020/3/27,,C57BL/6,7,Lingchang,Pengli,20200414-16s,,,X17088,y,Fengyuan,,,,,,
tumor,mice,17089,ONC-2020-009,Hepa1_6_orthotopic,,MS275/GV009,S1053/GV009201902,5/125,mpk/mpk,Female,,,5,2020/3/27,,C57BL/6,8,Lingchang,Pengli,20200414-16s,,,X17089,y,Fengyuan,,,,,,
tumor,mice,17090,ONC-2020-009,Hepa1_6_orthotopic,,MS275/GV009,S1053/GV009201902,5/125,mpk/mpk,Female,,,5,2020/3/27,,C57BL/6,8,Lingchang,Pengli,20200414-16s,,,X17090,y,Fengyuan,,,,,,
tumor,mice,17091,ONC-2020-009,Hepa1_6_orthotopic,,SAHA/GV009,S0807A/GV009201902,100/125,mpk/mpk,Female,,,5,2020/3/27,,C57BL/6,9,Lingchang,Pengli,20200414-16s,,,X17091,y,Fengyuan,,,,,,
tumor,mice,17093,ONC-2020-009,Hepa1_6_orthotopic,,SAHA/GV009,S0807A/GV009201902,100/125,mpk/mpk,Female,,,5,2020/3/27,,C57BL/6,9,Lingchang,Pengli,20200414-16s,,,X17093,y,Fengyuan,,,,,,
tumor,mice,E1964,ONC-2020-008,CT26,,Vehicle,,0,,Female,,,4,2020/3/30,,C57BL/6,1,Lingchang,Pengli,20200523-16S,,,E1964,y,Fengyuan,,,,,,
tumor,mice,E1934,ONC-2020-008,CT26,,Vehicle,,0,,Female,,,4,2020/3/30,,C57BL/6,1,Lingchang,Pengli,20200523-16S,,,E1934,y,Fengyuan,,,,,,
tumor,mice,E1929,ONC-2020-008,CT26,,Vehicle,,0,,Female,,,4,2020/3/30,,C57BL/6,1,Lingchang,Pengli,20200523-16S,,,E1929,y,Fengyuan,,,,,,
tumor,mice,E1916,ONC-2020-008,CT26,,Vehicle,,0,,Female,,,4,2020/3/30,,C57BL/6,1,Lingchang,Pengli,20200523-16S,,,E1916,y,Fengyuan,,,,,,
tumor,mice,E1998,ONC-2020-008,CT26,,Vehicle,,0,,Female,,,4,2020/3/30,,C57BL/6,2,Lingchang,Pengli,20200523-16S,,,E1998,y,Fengyuan,,,,,,
tumor,mice,E1988,ONC-2020-008,CT26,,Vehicle,,0,,Female,,,4,2020/3/30,,C57BL/6,2,Lingchang,Pengli,20200523-16S,,,E1988,y,Fengyuan,,,,,,
tumor,mice,E1974,ONC-2020-008,CT26,,Vehicle,,0,,Female,,,4,2020/3/30,,C57BL/6,2,Lingchang,Pengli,20200523-16S,,,E1974,y,Fengyuan,,,,,,
tumor,mice,E1986,ONC-2020-008,CT26,,Vehicle,,0,,Female,,,4,2020/3/30,,C57BL/6,2,Lingchang,Pengli,20200523-16S,,,E1986,y,Fengyuan,,,,,,
tumor,mice,E1994,ONC-2020-008,CT26,,GV009,GV009201902,125,mpk,Female,,,4,2020/3/30,,C57BL/6,3,Lingchang,Pengli,20200523-16S,,,E1994,y,Fengyuan,,,,,,
tumor,mice,E1936,ONC-2020-008,CT26,,GV009,GV009201902,125,mpk,Female,,,4,2020/3/30,,C57BL/6,3,Lingchang,Pengli,20200523-16S,,,E1936,y,Fengyuan,,,,,,
tumor,mice,E1907,ONC-2020-008,CT26,,GV009,GV009201902,125,mpk,Female,,,4,2020/3/30,,C57BL/6,3,Lingchang,Pengli,20200523-16S,,,E1907,y,Fengyuan,,,,,,
tumor,mice,E1958,ONC-2020-008,CT26,,GV009,GV009201902,125,mpk,Female,,,4,2020/3/30,,C57BL/6,3,Lingchang,Pengli,20200523-16S,,,E1958,y,Fengyuan,,,,,,
tumor,mice,E1968,ONC-2020-008,CT26,,GV009,GV009201902,125,mpk,Female,,,4,2020/3/30,,C57BL/6,4,Lingchang,Pengli,20200523-16S,,,E1968,y,Fengyuan,,,,,,
tumor,mice,E1908,ONC-2020-008,CT26,,GV009,GV009201902,125,mpk,Female,,,4,2020/3/30,,C57BL/6,4,Lingchang,Pengli,20200523-16S,,,E1908,y,Fengyuan,,,,,,
tumor,mice,E1967,ONC-2020-008,CT26,,GV009,GV009201902,125,mpk,Female,,,4,2020/3/30,,C57BL/6,4,Lingchang,Pengli,20200523-16S,,,E1967,y,Fengyuan,,,,,,
tumor,mice,E1931,ONC-2020-008,CT26,,GV009,GV009201902,125,mpk,Female,,,4,2020/3/30,,C57BL/6,4,Lingchang,Pengli,20200523-16S,,,E1931,y,Fengyuan,,,,,,
tumor,mice,E1963,ONC-2020-008,CT26,,MS275,S1053,10,mpk,Female,,,4,2020/3/30,,C57BL/6,9,Lingchang,Pengli,20200523-16S,,,E1963,y,Fengyuan,,,,,,
tumor,mice,E1953,ONC-2020-008,CT26,,MS275,S1053,10,mpk,Female,,,4,2020/3/30,,C57BL/6,9,Lingchang,Pengli,20200523-16S,,,E1953,y,Fengyuan,,,,,,
tumor,mice,E1979,ONC-2020-008,CT26,,MS275,S1053,10,mpk,Female,,,4,2020/3/30,,C57BL/6,9,Lingchang,Pengli,20200523-16S,,,E1979,y,Fengyuan,,,,,,
tumor,mice,E1995,ONC-2020-008,CT26,,MS275,S1053,10,mpk,Female,,,4,2020/3/30,,C57BL/6,9,Lingchang,Pengli,20200523-16S,,,E1995,y,Fengyuan,,,,,,
tumor,mice,E1961,ONC-2020-008,CT26,,MS275,S1053,10,mpk,Female,,,4,2020/3/30,,C57BL/6,10,Lingchang,Pengli,20200523-16S,,,E1961,y,Fengyuan,,,,,,
tumor,mice,E1925,ONC-2020-008,CT26,,MS275,S1053,10,mpk,Female,,,4,2020/3/30,,C57BL/6,10,Lingchang,Pengli,20200523-16S,,,E1925,y,Fengyuan,,,,,,
tumor,mice,E1924,ONC-2020-008,CT26,,MS275,S1053,10,mpk,Female,,,4,2020/3/30,,C57BL/6,10,Lingchang,Pengli,20200523-16S,,,E1924,y,Fengyuan,,,,,,
tumor,mice,E1917,ONC-2020-008,CT26,,MS275,S1053,10,mpk,Female,,,4,2020/3/30,,C57BL/6,10,Lingchang,Pengli,20200523-16S,,,E1917,y,Fengyuan,,,,,,
tumor,mice,E1941,ONC-2020-008,CT26,,MS275/GV009,S1053/GV009201902,10/125,mpk/mpk,Female,,,4,2020/3/30,,C57BL/6,15,Lingchang,Pengli,20200523-16S,,,E1941,y,Fengyuan,,,,,,
tumor,mice,E1944,ONC-2020-008,CT26,,MS275/GV009,S1053/GV009201902,10/125,mpk/mpk,Female,,,4,2020/3/30,,C57BL/6,15,Lingchang,Pengli,20200523-16S,,,E1944,y,Fengyuan,,,,,,
tumor,mice,E1935,ONC-2020-008,CT26,,MS275/GV009,S1053/GV009201902,10/125,mpk/mpk,Female,,,4,2020/3/30,,C57BL/6,15,Lingchang,Pengli,20200523-16S,,,E1935,y,Fengyuan,,,,,,
tumor,mice,E1992,ONC-2020-008,CT26,,MS275/GV009,S1053/GV009201902,10/125,mpk/mpk,Female,,,4,2020/3/30,,C57BL/6,15,Lingchang,Pengli,20200523-16S,,,E1992,y,Fengyuan,,,,,,
tumor,mice,E1999,ONC-2020-008,CT26,,MS275/GV009,S1053/GV009201902,10/125,mpk/mpk,Female,,,4,2020/3/30,,C57BL/6,16,Lingchang,Pengli,20200523-16S,,,E1999,y,Fengyuan,,,,,,
tumor,mice,E1945,ONC-2020-008,CT26,,MS275/GV009,S1053/GV009201902,10/125,mpk/mpk,Female,,,4,2020/3/30,,C57BL/6,16,Lingchang,Pengli,20200523-16S,,,E1945,y,Fengyuan,,,,,,
tumor,mice,E1914,ONC-2020-008,CT26,,MS275/GV009,S1053/GV009201902,10/125,mpk/mpk,Female,,,4,2020/3/30,,C57BL/6,16,Lingchang,Pengli,20200523-16S,,,E1914,y,Fengyuan,,,,,,
tumor,mice,E1981,ONC-2020-008,CT26,,MS275/GV009,S1053/GV009201902,10/125,mpk/mpk,Female,,,4,2020/3/30,,C57BL/6,16,Lingchang,Pengli,20200523-16S,,,E1981,y,Fengyuan,,,,,,
tumor,mice,17094,ONC-2020-003,Hepa1_6,,Vehicle,,0,,Female,,,4,2020/4/7,,C57BL/6,1,Lingchang,Pengli,20200523-16S,,,X17094,y,Fengyuan,,,,,,
tumor,mice,17095,ONC-2020-003,Hepa1_6,,Vehicle,,0,,Female,,,4,2020/4/7,,C57BL/6,1,Lingchang,Pengli,20200523-16S,,,X17095,y,Fengyuan,,,,,,
tumor,mice,17096,ONC-2020-003,Hepa1_6,,Vehicle,,0,,Female,,,4,2020/4/7,,C57BL/6,1,Lingchang,Pengli,20200523-16S,,,X17096,y,Fengyuan,,,,,,
tumor,mice,17097,ONC-2020-003,Hepa1_6,,Vehicle,,0,,Female,,,4,2020/4/7,,C57BL/6,1,Lingchang,Pengli,20200523-16S,,,X17097,y,Fengyuan,,,,,,
tumor,mice,17098,ONC-2020-003,Hepa1_6,,Vehicle,,0,,Female,,,4,2020/4/7,,C57BL/6,1,Lingchang,Pengli,20200523-16S,,,X17098,y,Fengyuan,,,,,,
tumor,mice,17099,ONC-2020-003,Hepa1_6,,Vehicle,,0,,Female,,,4,2020/4/7,,C57BL/6,2,Lingchang,Pengli,20200523-16S,,,X17099,y,Fengyuan,,,,,,
tumor,mice,17100,ONC-2020-003,Hepa1_6,,Vehicle,,0,,Female,,,4,2020/4/7,,C57BL/6,2,Lingchang,Pengli,20200523-16S,,,X17100,y,Fengyuan,,,,,,
tumor,mice,17101,ONC-2020-003,Hepa1_6,,Vehicle,,0,,Female,,,4,2020/4/7,,C57BL/6,2,Lingchang,Pengli,20200523-16S,,,X17101,y,Fengyuan,,,,,,
tumor,mice,17102,ONC-2020-003,Hepa1_6,,Vehicle,,0,,Female,,,4,2020/4/7,,C57BL/6,2,Lingchang,Pengli,20200523-16S,,,X17102,y,Fengyuan,,,,,,
tumor,mice,17103,ONC-2020-003,Hepa1_6,,Vehicle,,0,,Female,,,4,2020/4/7,,C57BL/6,2,Lingchang,Pengli,20200523-16S,,,X17103,y,Fengyuan,,,,,,
tumor,mice,17104,ONC-2020-003,Hepa1_6,,GV009,GV009201902,31.25,mpk,Female,,,4,2020/4/7,,C57BL/6,3,Lingchang,Pengli,20200523-16S,,,X17104,y,Fengyuan,,,,,,
tumor,mice,17105,ONC-2020-003,Hepa1_6,,GV009,GV009201902,31.25,mpk,Female,,,4,2020/4/7,,C57BL/6,3,Lingchang,Pengli,20200523-16S,,,X17105,y,Fengyuan,,,,,,
tumor,mice,17106,ONC-2020-003,Hepa1_6,,GV009,GV009201902,31.25,mpk,Female,,,4,2020/4/7,,C57BL/6,3,Lingchang,Pengli,20200523-16S,,,X17106,y,Fengyuan,,,,,,
tumor,mice,17107,ONC-2020-003,Hepa1_6,,GV009,GV009201902,31.25,mpk,Female,,,4,2020/4/7,,C57BL/6,3,Lingchang,Pengli,20200523-16S,,,X17107,y,Fengyuan,,,,,,
tumor,mice,17108,ONC-2020-003,Hepa1_6,,GV009,GV009201902,31.25,mpk,Female,,,4,2020/4/7,,C57BL/6,3,Lingchang,Pengli,20200523-16S,,,X17108,y,Fengyuan,,,,,,
tumor,mice,17109,ONC-2020-003,Hepa1_6,,GV009,GV009201902,31.25,mpk,Female,,,4,2020/4/7,,C57BL/6,4,Lingchang,Pengli,20200523-16S,,,X17109,y,Fengyuan,,,,,,
tumor,mice,17110,ONC-2020-003,Hepa1_6,,GV009,GV009201902,31.25,mpk,Female,,,4,2020/4/7,,C57BL/6,4,Lingchang,Pengli,20200523-16S,,,X17110,y,Fengyuan,,,,,,
tumor,mice,17111,ONC-2020-003,Hepa1_6,,GV009,GV009201902,31.25,mpk,Female,,,4,2020/4/7,,C57BL/6,4,Lingchang,Pengli,20200523-16S,,,X17111,y,Fengyuan,,,,,,
tumor,mice,17112,ONC-2020-003,Hepa1_6,,GV009,GV009201902,31.25,mpk,Female,,,4,2020/4/7,,C57BL/6,4,Lingchang,Pengli,20200523-16S,,,X17112,y,Fengyuan,,,,,,
tumor,mice,17113,ONC-2020-003,Hepa1_6,,GV009,GV009201902,31.25,mpk,Female,,,4,2020/4/7,,C57BL/6,4,Lingchang,Pengli,20200523-16S,,,X17113,y,Fengyuan,,,,,,
tumor,mice,17124,ONC-2020-003,Hepa1_6,,GV009,GV009201902,500,mpk,Female,,,4,2020/4/7,,C57BL/6,7,Lingchang,Pengli,20200523-16S,,,X17124,y,Fengyuan,,,,,,
tumor,mice,17125,ONC-2020-003,Hepa1_6,,GV009,GV009201902,500,mpk,Female,,,4,2020/4/7,,C57BL/6,7,Lingchang,Pengli,20200523-16S,,,X17125,y,Fengyuan,,,,,,
tumor,mice,17126,ONC-2020-003,Hepa1_6,,GV009,GV009201902,500,mpk,Female,,,4,2020/4/7,,C57BL/6,7,Lingchang,Pengli,20200523-16S,,,X17126,y,Fengyuan,,,,,,
tumor,mice,17127,ONC-2020-003,Hepa1_6,,GV009,GV009201902,500,mpk,Female,,,4,2020/4/7,,C57BL/6,7,Lingchang,Pengli,20200523-16S,,,X17127,y,Fengyuan,,,,,,
tumor,mice,17128,ONC-2020-003,Hepa1_6,,GV009,GV009201902,500,mpk,Female,,,4,2020/4/7,,C57BL/6,7,Lingchang,Pengli,20200523-16S,,,X17128,y,Fengyuan,,,,,,
